EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35516.0;57.0;7919.0;1010.0;0.0;19289664.0;13343994.0;2135976.0;1101106.0;792014.0;133956.0;366.0;3864960.0;369660.0;0.0;52704.0;5836602.0;233,25;253216.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34906.0;36.0;9277.0;241.0;0.0;19447776.0;13079376.0;2153484.0;1075818.0;815284.0;135054.0;369.0;4808508.0;198006.0;0.0;53136.0;5884443.0;234,6;235545.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35168.0;26.0;12319.0;241.0;40.0;19658592.0;13222848.0;2176828.0;1091400.0;827152.0;136518.0;373.0;8101776.0;88206.0;14640.0;53712.0;5948231.0;234,22;237527.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35987.0;50.0;13708.0;1256.0;0.0;20607264.0;13479780.0;2281876.0;1113014.0;869460.0;143106.0;391.0;9569802.0;459696.0;0.0;56304.0;6235277.0;249,13;242635.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33583.0;34.0;10627.0;985.0;0.0;19236960.0;12626634.0;2130140.0;1045386.0;841600.0;133590.0;365.0;6950706.0;360510.0;0.0;52560.0;5820655.0;231,64;238199.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2003;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35487.0;46.0;17546.0;495.0;0.0;18551808.0;13409508.0;2054272.0;1117105.0;786314.0;128832.0;352.0;7197024.0;181170.0;0.0;50688.0;5613344.0;220,21;270715.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22101.0;1075.0;84735.0;8123.0;216.0;21703068.0;8088966.0;2784928.0;688801.0;1119007.0;169824.0;464.0;31013010.0;2973018.0;79056.0;59298.0;7609600.0;386,59;140078.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;30412.0;1392.0;109726.0;13840.0;222.0;23582112.0;11130792.0;3007002.0;936898.0;1216080.0;183366.0;501.0;40159716.0;5065440.0;81252.0;64432.0;8216400.0;418,11;169677.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33497.0;799.0;98189.0;5942.0;268.0;20648256.0;12259902.0;2568856.0;1013852.0;1039097.0;156648.0;428.0;35937174.0;2174772.0;98088.0;56416.0;7019200.0;356,76;159937.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36450.0;612.0;93968.0;8197.0;89.0;19904544.0;13340700.0;2472824.0;1091101.0;996072.0;150792.0;412.0;34392288.0;3000102.0;32574.0;54384.0;6756800.0;339,73;153907.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;41435.0;911.0;133529.0;14447.0;789.0;23527944.0;15165210.0;2922974.0;1252698.0;1152866.0;178242.0;487.0;48871614.0;5287602.0;288774.0;64284.0;7986800.0;397,66;181402.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;42248.0;874.0;139766.0;9483.0;1339.0;22899888.0;15462768.0;2844948.0;1283690.0;1107482.0;173484.0;474.0;51154356.0;3470778.0;490074.0;62568.0;7773600.0;386,05;198312.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;40767.0;800.0;157309.0;13283.0;1661.0;20725848.0;14920722.0;2574858.0;1251687.0;1035756.0;157014.0;429.0;57575094.0;4861578.0;607926.0;56628.0;7035600.0;350,38;203980.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45892.0;822.0;159179.0;9731.0;1254.0;24880680.0;16796472.0;3091030.0;1398700.0;1240561.0;188490.0;515.0;58259514.0;3561546.0;458964.0;67980.0;8446000.0;419,95;219957.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;44887.0;776.0;163104.0;9012.0;1401.0;24999264.0;16428642.0;3091030.0;1369540.0;1224087.0;188490.0;515.0;59696064.0;3298392.0;512766.0;68304.0;8446000.0;414,4;211559.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45177.0;1081.0;122164.0;18738.0;1968.0;26024796.0;16534782.0;3187062.0;1368332.0;1267628.0;194346.0;531.0;44712024.0;6858108.0;720288.0;71106.0;8708400.0;428,81;226946.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;42243.0;812.0;101244.0;9602.0;3277.0;23756328.0;15460938.0;2862954.0;1277058.0;1157681.0;174582.0;477.0;37055304.0;3514332.0;1199382.0;64908.0;7822800.0;397,79;217123.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2003;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;41352.0;956.0;108866.0;11596.0;3940.0;22324536.0;15134832.0;2652884.0;1263021.0;1068972.0;161772.0;442.0;39844956.0;4244136.0;1442040.0;60996.0;7248800.0;361,22;237290.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;31496.0;37.0;11832.0;265.0;0.0;19131552.0;11937090.0;2118468.0;995270.0;825607.0;132858.0;363.0;4512414.0;96990.0;0.0;52272.0;5788761.0;226,84;244441.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;28190.0;16.0;8609.0;1319.0;0.0;15758496.0;10682076.0;1744964.0;885208.0;687651.0;109434.0;299.0;3635112.0;537654.0;0.0;43056.0;4768153.0;188,29;205509.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34061.0;40.0;10908.0;1084.0;0.0;19342368.0;12780720.0;2141812.0;1044605.0;851442.0;134322.0;367.0;4586712.0;415044.0;0.0;52848.0;5852549.0;232,03;212704.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32261.0;15.0;17133.0;488.0;0.0;17761248.0;12134364.0;1966732.0;1000856.0;808718.0;123342.0;337.0;9075336.0;178608.0;0.0;48528.0;5374139.0;215,61;213865.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34852.0;77.0;11804.0;651.0;0.0;19447776.0;13093650.0;2153484.0;1074109.0;822503.0;135054.0;369.0;4975404.0;238266.0;0.0;53136.0;5884443.0;225,82;226339.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35882.0;71.0;10292.0;1060.0;0.0;18551808.0;13512720.0;2054272.0;1113860.0;832252.0;128832.0;352.0;5359704.0;388326.0;106506.0;50688.0;5613344.0;222,28;246314.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;40442.0;70.0;12494.0;405.0;0.0;19658592.0;15197784.0;2176828.0;1262933.0;877940.0;136518.0;373.0;5457426.0;151890.0;0.0;53712.0;5948231.0;235,78;308214.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;38450.0;105.0;18418.0;385.0;0.0;19342368.0;14355252.0;2141812.0;1184307.0;836430.0;134322.0;367.0;7239114.0;148230.0;0.0;52848.0;5852549.0;230,87;265370.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;35062.0;83.0;16523.0;221.0;0.0;17445024.0;12832692.0;1931716.0;1050383.0;758838.0;121146.0;331.0;6047418.0;80886.0;0.0;47664.0;5278457.0;208,79;224152.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;38148.0;79.0;9642.0;50.0;0.0;17708544.0;13962168.0;1960896.0;1145906.0;765936.0;122976.0;336.0;3528972.0;18300.0;0.0;48384.0;5358192.0;208,15;260609.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;37991.0;60.0;9535.0;980.0;0.0;19342368.0;13904706.0;2141812.0;1132404.0;855504.0;134322.0;367.0;3489810.0;358680.0;0.0;52848.0;5852549.0;316,96;235610.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2004;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;44553.0;74.0;13365.0;737.0;0.0;21397824.0;16306398.0;2369416.0;1333660.0;964967.0;148596.0;406.0;4891590.0;269742.0;0.0;58464.0;6474482.0;347,05;289597.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33217.0;694.0;86578.0;8339.0;1191.0;20152692.0;12157422.0;2394798.0;1012248.0;955390.0;146034.0;399.0;31687548.0;3052074.0;435906.0;55062.0;6543600.0;322,28;187196.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33223.0;679.0;94472.0;9556.0;736.0;18637452.0;12159618.0;2214738.0;1015770.0;891027.0;135054.0;369.0;34576752.0;3497496.0;269376.0;50922.0;6051600.0;303,27;188905.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;50731.0;889.0;127615.0;12848.0;1185.0;27173304.0;18567546.0;3229076.0;1522463.0;1356552.0;196908.0;538.0;46707090.0;4702368.0;433710.0;74244.0;8823200.0;450,82;226839.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45523.0;986.0;123088.0;13057.0;1154.0;24546888.0;16661418.0;2916972.0;1374981.0;1210249.0;177876.0;486.0;45050208.0;4778862.0;422364.0;67068.0;7970400.0;408,33;218987.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47412.0;855.0;124670.0;9731.0;1657.0;26264160.0;17352792.0;3121040.0;1426381.0;1256529.0;190320.0;520.0;45629220.0;3561546.0;606462.0;71760.0;8528000.0;430,11;215683.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45126.0;933.0;130639.0;11145.0;2404.0;24193332.0;16516116.0;2874958.0;1368130.0;1165499.0;175314.0;479.0;47813874.0;4079070.0;879864.0;66102.0;7855600.0;399,83;221249.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;42735.0;811.0;156111.0;10748.0;903.0;21061836.0;15641010.0;2502834.0;1311464.0;1038281.0;152622.0;417.0;57136626.0;3933768.0;330498.0;57546.0;6838800.0;350,55;221662.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;49867.0;922.0;136816.0;13775.0;1136.0;26213652.0;18251322.0;3115038.0;1509360.0;1225028.0;189954.0;519.0;50074656.0;5041650.0;415776.0;71622.0;8511600.0;427,81;246634.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;46238.0;929.0;170737.0;13511.0;1499.0;25961112.0;16923108.0;3085028.0;1411970.0;1251493.0;188124.0;514.0;62489742.0;4945026.0;548634.0;70932.0;8429600.0;423,98;218462.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47354.0;1095.0;157276.0;16173.0;1845.0;26011620.0;17331564.0;3091030.0;1450681.0;1265437.0;188490.0;515.0;57563016.0;5919318.0;675270.0;71070.0;8446000.0;424,24;253639.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47147.0;1016.0;204490.0;12266.0;3073.0;25658064.0;17255802.0;3049016.0;1457174.0;1203428.0;185928.0;508.0;74843340.0;4489356.0;1124718.0;70104.0;8331200.0;423,75;238455.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2004;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47486.0;1022.0;218617.0;14202.0;2460.0;25809588.0;17379876.0;3067022.0;1476366.0;1268897.0;187026.0;511.0;80013822.0;5197932.0;900360.0;70518.0;8380400.0;422,87;251975.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;38550.0;877.0;11081.0;911.0;0.0;20185632.0;14109300.0;2235188.0;1159408.0;939449.0;140178.0;383.0;4055646.0;333426.0;0.0;55152.0;6107701.0;334,11;265976.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;33909.0;840.0;8177.0;331.0;0.0;19974816.0;12410694.0;2211844.0;1011564.0;846421.0;138714.0;379.0;2992782.0;121146.0;0.0;54576.0;6043913.0;321,06;212997.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47456.0;903.0;13450.0;402.0;0.0;23664096.0;17368896.0;2620364.0;1410448.0;1084476.0;164334.0;449.0;4922700.0;147132.0;0.0;64656.0;7160203.0;401,13;281650.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;46679.0;1054.0;13617.0;532.0;0.0;22504608.0;17084514.0;2491972.0;1387726.0;1098826.0;156282.0;427.0;4983822.0;194712.0;0.0;61488.0;6809369.0;379,13;277620.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;44413.0;821.0;9928.0;190.0;0.0;24243840.0;16255158.0;2684560.0;1330361.0;1268624.0;168360.0;460.0;3633648.0;69540.0;0.0;66240.0;7335620.0;412,01;294612.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53926.0;946.0;12430.0;266.0;0.0;30462912.0;19736916.0;3373208.0;1609568.0;1324353.0;211548.0;578.0;4549380.0;97356.0;0.0;83232.0;9217366.0;519,82;341644.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;52866.0;998.0;13514.0;654.0;0.0;27511488.0;19323336.0;3046392.0;1602485.0;1266636.0;191052.0;522.0;4946124.0;239364.0;0.0;75168.0;8324334.0;460,8;406726.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;43334.0;136.0;11532.0;837.0;0.0;30989952.0;15860244.0;3431568.0;1293115.0;1437610.0;215208.0;588.0;4220712.0;306342.0;0.0;84672.0;9376836.0;533,82;272273.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;51621.0;1036.0;12370.0;103.0;0.0;28302048.0;18893286.0;3133932.0;1535086.0;1256740.0;196542.0;537.0;4527420.0;37698.0;0.0;77328.0;8563539.0;490,95;310988.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53383.0;1208.0;15432.0;903.0;0.0;28091232.0;19538178.0;3110588.0;1592548.0;1263179.0;195078.0;533.0;5648112.0;330498.0;0.0;76752.0;8499751.0;480,23;332811.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2005;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;42189.0;1166.0;15726.0;533.0;0.0;22241088.0;15441174.0;2462792.0;1263756.0;1000185.0;154452.0;422.0;5755716.0;195078.0;0.0;60768.0;6729634.0;374,67;273560.0
